date,program_type,vacancies_per_day,beds_per_day,percent_vacant_per_day,year,month,day,percent_occupied_per_day
2023-02-07,Crisis Shelters (HYA),0,35,0,2023,2,7,100
2023-02-07,Transitional Independent Living (HYA),0,10,0,2023,2,7,100
2023-02-07,Transitional Independent Living (TIL),80,451,17.74,2023,2,7,82.26
2023-02-08,Crisis Shelters,46,258,17.83,2023,2,8,82.17
2023-02-08,Crisis Shelters (HYA),1,35,2.86,2023,2,8,97.14
2023-02-08,Transitional Independent Living (HYA),0,10,0,2023,2,8,100
2023-02-08,Transitional Independent Living (TIL),81,451,17.96,2023,2,8,82.03999999999999
2023-02-09,Crisis Shelters,43,258,16.67,2023,2,9,83.33
2023-02-09,Crisis Shelters (HYA),1,35,2.86,2023,2,9,97.14
2023-02-09,Transitional Independent Living (HYA),0,10,0,2023,2,9,100
2023-02-09,Transitional Independent Living (TIL),81,451,17.96,2023,2,9,82.03999999999999
2023-02-10,Crisis Shelters,39,258,15.12,2023,2,10,84.88
2023-02-10,Crisis Shelters (HYA),1,35,2.86,2023,2,10,97.14
2023-02-10,Transitional Independent Living (HYA),0,10,0,2023,2,10,100
2023-02-10,Transitional Independent Living (TIL),83,451,18.4,2023,2,10,81.6
2023-02-11,Crisis Shelters,41,258,15.89,2023,2,11,84.11
2023-02-11,Crisis Shelters (HYA),1,35,2.86,2023,2,11,97.14
2023-02-11,Transitional Independent Living (HYA),0,10,0,2023,2,11,100
2023-02-11,Transitional Independent Living (TIL),84,451,18.63,2023,2,11,81.37
2023-02-12,Crisis Shelters,44,258,17.05,2023,2,12,82.95
2023-02-12,Crisis Shelters (HYA),1,35,2.86,2023,2,12,97.14
2023-02-12,Transitional Independent Living (HYA),0,10,0,2023,2,12,100
2023-02-12,Transitional Independent Living (TIL),84,451,18.63,2023,2,12,81.37
2023-02-13,Crisis Shelters,45,258,17.44,2023,2,13,82.56
2023-02-13,Crisis Shelters (HYA),1,35,2.86,2023,2,13,97.14
2023-02-13,Transitional Independent Living (HYA),0,10,0,2023,2,13,100
2023-02-13,Transitional Independent Living (TIL),87,451,19.29,2023,2,13,80.71000000000001
2023-02-14,Crisis Shelters,54,258,20.93,2023,2,14,79.07
2023-02-14,Crisis Shelters (HYA),1,35,2.86,2023,2,14,97.14
2023-02-14,Transitional Independent Living (HYA),0,10,0,2023,2,14,100
2023-02-14,Transitional Independent Living (TIL),85,451,18.85,2023,2,14,81.15
2023-02-15,Crisis Shelters,55,258,21.32,2023,2,15,78.68
2023-02-15,Crisis Shelters (HYA),1,35,2.86,2023,2,15,97.14
2023-02-15,Transitional Independent Living (HYA),0,10,0,2023,2,15,100
2023-02-15,Transitional Independent Living (TIL),84,451,18.63,2023,2,15,81.37
2023-02-16,Crisis Shelters,55,258,21.32,2023,2,16,78.68
2023-02-16,Crisis Shelters (HYA),0,35,0,2023,2,16,100
2023-02-16,Transitional Independent Living (HYA),0,10,0,2023,2,16,100
2023-02-16,Transitional Independent Living (TIL),81,451,17.96,2023,2,16,82.03999999999999
2023-02-17,Crisis Shelters,51,258,19.77,2023,2,17,80.23
2023-02-17,Crisis Shelters (HYA),1,35,2.86,2023,2,17,97.14
2023-02-17,Transitional Independent Living (HYA),0,10,0,2023,2,17,100
2023-02-17,Transitional Independent Living (TIL),77,451,17.07,2023,2,17,82.93
2023-02-18,Crisis Shelters,55,258,21.32,2023,2,18,78.68
2023-02-18,Crisis Shelters (HYA),1,35,2.86,2023,2,18,97.14
2023-02-18,Transitional Independent Living (HYA),0,10,0,2023,2,18,100
2023-02-18,Transitional Independent Living (TIL),80,451,17.74,2023,2,18,82.26
2023-02-19,Crisis Shelters,53,258,20.54,2023,2,19,79.46000000000001
2023-02-19,Crisis Shelters (HYA),1,35,2.86,2023,2,19,97.14
2023-02-19,Transitional Independent Living (HYA),0,10,0,2023,2,19,100
2023-02-19,Transitional Independent Living (TIL),82,451,18.18,2023,2,19,81.82
2023-02-20,Crisis Shelters,54,258,20.93,2023,2,20,79.07
2023-02-20,Crisis Shelters (HYA),1,35,2.86,2023,2,20,97.14
2023-02-20,Transitional Independent Living (HYA),0,10,0,2023,2,20,100
2023-02-20,Transitional Independent Living (TIL),79,451,17.52,2023,2,20,82.48
2023-02-21,Crisis Shelters,55,258,21.32,2023,2,21,78.68
2023-02-21,Crisis Shelters (HYA),1,35,2.86,2023,2,21,97.14
2023-02-21,Transitional Independent Living (HYA),0,10,0,2023,2,21,100
2023-02-21,Transitional Independent Living (TIL),79,451,17.52,2023,2,21,82.48
2023-02-22,Crisis Shelters,56,258,21.71,2023,2,22,78.28999999999999
2023-02-22,Crisis Shelters (HYA),1,35,2.86,2023,2,22,97.14
2023-02-22,Transitional Independent Living (HYA),0,10,0,2023,2,22,100
2023-02-22,Transitional Independent Living (TIL),77,451,17.07,2023,2,22,82.93
2023-02-23,Crisis Shelters,57,258,22.09,2023,2,23,77.91
2023-02-23,Crisis Shelters (HYA),3,35,8.57,2023,2,23,91.43
2023-02-23,Transitional Independent Living (HYA),0,10,0,2023,2,23,100
2023-02-23,Transitional Independent Living (TIL),75,451,16.63,2023,2,23,83.37
2023-02-24,Crisis Shelters,62,258,24.03,2023,2,24,75.97
2023-02-24,Crisis Shelters (HYA),3,35,8.57,2023,2,24,91.43
2023-02-24,Transitional Independent Living (HYA),0,10,0,2023,2,24,100
2023-02-24,Transitional Independent Living (TIL),93,471,19.75,2023,2,24,80.25
2023-02-25,Crisis Shelters,61,258,23.64,2023,2,25,76.36
2023-02-25,Crisis Shelters (HYA),3,35,8.57,2023,2,25,91.43
2023-02-25,Transitional Independent Living (HYA),0,10,0,2023,2,25,100
2023-02-25,Transitional Independent Living (TIL),89,471,18.9,2023,2,25,81.1
2023-02-26,Crisis Shelters,64,258,24.81,2023,2,26,75.19
2023-02-26,Crisis Shelters (HYA),3,35,8.57,2023,2,26,91.43
2023-02-26,Transitional Independent Living (HYA),0,10,0,2023,2,26,100
2023-02-26,Transitional Independent Living (TIL),88,471,18.68,2023,2,26,81.32
2023-02-27,Crisis Shelters,61,258,23.64,2023,2,27,76.36
2023-02-27,Crisis Shelters (HYA),3,35,8.57,2023,2,27,91.43
2023-02-27,Transitional Independent Living (HYA),1,10,10,2023,2,27,90
2023-02-27,Transitional Independent Living (TIL),88,471,18.68,2023,2,27,81.32
2023-02-28,Crisis Shelters,63,258,24.42,2023,2,28,75.58
2023-02-28,Crisis Shelters (HYA),2,35,5.71,2023,2,28,94.29
2023-02-28,Transitional Independent Living (HYA),0,10,0,2023,2,28,100
2023-02-28,Transitional Independent Living (TIL),87,471,18.47,2023,2,28,81.53
2023-03-01,Crisis Shelters,71,258,27.52,2023,3,1,72.48
2023-03-01,Crisis Shelters (HYA),0,35,0,2023,3,1,100
2023-03-01,Transitional Independent Living (HYA),0,10,0,2023,3,1,100
2023-03-01,Transitional Independent Living (TIL),88,471,18.68,2023,3,1,81.32
2023-03-02,Crisis Shelters,68,258,26.36,2023,3,2,73.64
2023-03-02,Crisis Shelters (HYA),0,35,0,2023,3,2,100
2023-03-02,Transitional Independent Living (HYA),0,10,0,2023,3,2,100
2023-03-02,Transitional Independent Living (TIL),85,471,18.05,2023,3,2,81.95
2023-03-03,Crisis Shelters,67,258,25.97,2023,3,3,74.03
2023-03-03,Crisis Shelters (HYA),1,35,2.86,2023,3,3,97.14
2023-03-03,Transitional Independent Living (HYA),0,10,0,2023,3,3,100
2023-03-03,Transitional Independent Living (TIL),84,471,17.83,2023,3,3,82.17
2023-03-04,Crisis Shelters,70,258,27.13,2023,3,4,72.87
2023-03-04,Crisis Shelters (HYA),1,35,2.86,2023,3,4,97.14
2023-03-04,Transitional Independent Living (HYA),0,10,0,2023,3,4,100
2023-03-04,Transitional Independent Living (TIL),79,471,16.77,2023,3,4,83.23
2023-03-05,Crisis Shelters,73,258,28.29,2023,3,5,71.71000000000001
2023-03-05,Crisis Shelters (HYA),1,35,2.86,2023,3,5,97.14
2023-03-05,Transitional Independent Living (HYA),0,10,0,2023,3,5,100
2023-03-05,Transitional Independent Living (TIL),80,471,16.99,2023,3,5,83.01
2023-03-06,Crisis Shelters,75,258,29.07,2023,3,6,70.93
2023-03-06,Crisis Shelters (HYA),2,35,5.71,2023,3,6,94.29
2023-03-06,Transitional Independent Living (HYA),1,10,10,2023,3,6,90
2023-03-06,Transitional Independent Living (TIL),80,471,16.99,2023,3,6,83.01
2023-03-07,Crisis Shelters,69,258,26.74,2023,3,7,73.26
2023-03-07,Crisis Shelters (HYA),2,35,5.71,2023,3,7,94.29
2023-03-07,Transitional Independent Living (HYA),1,10,10,2023,3,7,90
2023-03-07,Transitional Independent Living (TIL),77,471,16.35,2023,3,7,83.65
2023-03-08,Crisis Shelters,65,258,25.19,2023,3,8,74.81
2023-03-08,Crisis Shelters (HYA),2,35,5.71,2023,3,8,94.29
2023-03-08,Transitional Independent Living (HYA),1,10,10,2023,3,8,90
2023-03-08,Transitional Independent Living (TIL),78,471,16.56,2023,3,8,83.44
2023-03-09,Crisis Shelters,63,258,24.42,2023,3,9,75.58
2023-03-09,Crisis Shelters (HYA),2,35,5.71,2023,3,9,94.29
2023-03-09,Transitional Independent Living (HYA),0,10,0,2023,3,9,100
2023-03-09,Transitional Independent Living (TIL),80,471,16.99,2023,3,9,83.01
2023-03-10,Crisis Shelters,64,258,24.81,2023,3,10,75.19
2023-03-10,Crisis Shelters (HYA),3,35,8.57,2023,3,10,91.43
2023-03-10,Transitional Independent Living (HYA),0,10,0,2023,3,10,100
2023-03-10,Transitional Independent Living (TIL),76,471,16.14,2023,3,10,83.86
2023-03-11,Crisis Shelters,62,258,24.03,2023,3,11,75.97
2023-03-11,Crisis Shelters (HYA),2,35,5.71,2023,3,11,94.29
2023-03-11,Transitional Independent Living (HYA),0,10,0,2023,3,11,100
2023-03-11,Transitional Independent Living (TIL),74,471,15.71,2023,3,11,84.28999999999999
2023-03-12,Crisis Shelters,60,258,23.26,2023,3,12,76.74
2023-03-12,Crisis Shelters (HYA),2,35,5.71,2023,3,12,94.29
2023-03-12,Transitional Independent Living (HYA),0,10,0,2023,3,12,100
2023-03-12,Transitional Independent Living (TIL),77,471,16.35,2023,3,12,83.65
2023-03-13,Crisis Shelters,58,258,22.48,2023,3,13,77.52
2023-03-13,Crisis Shelters (HYA),1,35,2.86,2023,3,13,97.14
2023-03-13,Transitional Independent Living (HYA),0,10,0,2023,3,13,100
2023-03-13,Transitional Independent Living (TIL),75,471,15.92,2023,3,13,84.08
2023-03-14,Crisis Shelters,57,258,22.09,2023,3,14,77.91
2023-03-14,Crisis Shelters (HYA),0,35,0,2023,3,14,100
2023-03-14,Transitional Independent Living (HYA),0,10,0,2023,3,14,100
2023-03-14,Transitional Independent Living (TIL),73,471,15.5,2023,3,14,84.5
2023-03-15,Crisis Shelters,62,258,24.03,2023,3,15,75.97
2023-03-15,Crisis Shelters (HYA),0,35,0,2023,3,15,100
2023-03-15,Transitional Independent Living (HYA),0,10,0,2023,3,15,100
2023-03-15,Transitional Independent Living (TIL),74,471,15.71,2023,3,15,84.28999999999999
2023-03-16,Crisis Shelters,59,258,22.87,2023,3,16,77.13
2023-03-16,Crisis Shelters (HYA),0,35,0,2023,3,16,100
2023-03-16,Transitional Independent Living (HYA),0,10,0,2023,3,16,100
2023-03-16,Transitional Independent Living (TIL),68,471,14.44,2023,3,16,85.56
2023-03-17,Crisis Shelters,61,258,23.64,2023,3,17,76.36
2023-03-17,Crisis Shelters (HYA),1,35,2.86,2023,3,17,97.14
2023-03-17,Transitional Independent Living (HYA),0,10,0,2023,3,17,100
2023-03-17,Transitional Independent Living (TIL),67,471,14.23,2023,3,17,85.77
2023-03-18,Crisis Shelters,59,258,22.87,2023,3,18,77.13
2023-03-18,Crisis Shelters (HYA),0,35,0,2023,3,18,100
2023-03-18,Transitional Independent Living (HYA),0,10,0,2023,3,18,100
2023-03-18,Transitional Independent Living (TIL),65,471,13.8,2023,3,18,86.2
2023-03-19,Crisis Shelters,62,258,24.03,2023,3,19,75.97
2023-03-19,Crisis Shelters (HYA),0,35,0,2023,3,19,100
2023-03-19,Transitional Independent Living (HYA),0,10,0,2023,3,19,100
2023-03-19,Transitional Independent Living (TIL),65,471,13.8,2023,3,19,86.2
2023-03-20,Crisis Shelters,65,258,25.19,2023,3,20,74.81
2023-03-20,Crisis Shelters (HYA),1,35,2.86,2023,3,20,97.14
2023-03-20,Transitional Independent Living (HYA),0,10,0,2023,3,20,100
2023-03-20,Transitional Independent Living (TIL),63,471,13.38,2023,3,20,86.62
2023-03-21,Crisis Shelters,71,258,27.52,2023,3,21,72.48
2023-03-21,Crisis Shelters (HYA),1,35,2.86,2023,3,21,97.14
2023-03-21,Transitional Independent Living (HYA),0,10,0,2023,3,21,100
2023-03-21,Transitional Independent Living (TIL),63,471,13.38,2023,3,21,86.62
2023-03-22,Crisis Shelters,75,258,29.07,2023,3,22,70.93
2023-03-22,Crisis Shelters (HYA),1,35,2.86,2023,3,22,97.14
2023-03-22,Transitional Independent Living (HYA),0,10,0,2023,3,22,100
2023-03-22,Transitional Independent Living (TIL),64,471,13.59,2023,3,22,86.41
2023-03-23,Crisis Shelters,81,258,31.4,2023,3,23,68.6
2023-03-23,Crisis Shelters (HYA),1,35,2.86,2023,3,23,97.14
2023-03-23,Transitional Independent Living (HYA),0,10,0,2023,3,23,100
2023-03-23,Transitional Independent Living (TIL),61,471,12.95,2023,3,23,87.05
2023-03-24,Crisis Shelters,78,258,30.23,2023,3,24,69.77
2023-03-24,Crisis Shelters (HYA),2,35,5.71,2023,3,24,94.29
2023-03-24,Transitional Independent Living (HYA),0,10,0,2023,3,24,100
2023-03-24,Transitional Independent Living (TIL),62,471,13.16,2023,3,24,86.84
2023-03-25,Crisis Shelters,75,258,29.07,2023,3,25,70.93
2023-03-25,Crisis Shelters (HYA),2,35,5.71,2023,3,25,94.29
2023-03-25,Transitional Independent Living (HYA),0,10,0,2023,3,25,100
2023-03-25,Transitional Independent Living (TIL),63,471,13.38,2023,3,25,86.62
2023-03-26,Crisis Shelters,74,258,28.68,2023,3,26,71.32
2023-03-26,Crisis Shelters (HYA),2,35,5.71,2023,3,26,94.29
2023-03-26,Transitional Independent Living (HYA),0,10,0,2023,3,26,100
2023-03-26,Transitional Independent Living (TIL),65,471,13.8,2023,3,26,86.2
2023-03-27,Crisis Shelters,77,258,29.84,2023,3,27,70.16
2023-03-27,Crisis Shelters (HYA),2,35,5.71,2023,3,27,94.29
2023-03-27,Transitional Independent Living (HYA),0,10,0,2023,3,27,100
2023-03-27,Transitional Independent Living (TIL),86,491,17.52,2023,3,27,82.48
2023-03-28,Crisis Shelters,79,258,30.62,2023,3,28,69.38
2023-03-28,Crisis Shelters (HYA),2,35,5.71,2023,3,28,94.29
2023-03-28,Transitional Independent Living (HYA),1,10,10,2023,3,28,90
2023-03-28,Transitional Independent Living (TIL),87,491,17.72,2023,3,28,82.28
2023-03-29,Crisis Shelters,79,258,30.62,2023,3,29,69.38
2023-03-29,Crisis Shelters (HYA),1,35,2.86,2023,3,29,97.14
2023-03-29,Transitional Independent Living (HYA),1,10,10,2023,3,29,90
2023-03-29,Transitional Independent Living (TIL),86,491,17.52,2023,3,29,82.48
2023-03-30,Crisis Shelters,80,258,31.01,2023,3,30,68.99
2023-03-30,Crisis Shelters (HYA),2,35,5.71,2023,3,30,94.29
2023-03-30,Transitional Independent Living (HYA),1,10,10,2023,3,30,90
2023-03-30,Transitional Independent Living (TIL),86,491,17.52,2023,3,30,82.48
2023-03-31,Crisis Shelters,78,258,30.23,2023,3,31,69.77
2023-03-31,Crisis Shelters (HYA),2,35,5.71,2023,3,31,94.29
2023-03-31,Transitional Independent Living (HYA),1,10,10,2023,3,31,90
2023-03-31,Transitional Independent Living (TIL),88,491,17.92,2023,3,31,82.08
2023-04-01,Crisis Shelters,75,258,29.07,2023,4,1,70.93
2023-04-01,Crisis Shelters (HYA),2,35,5.71,2023,4,1,94.29
2023-04-01,Transitional Independent Living (HYA),1,10,10,2023,4,1,90
2023-04-01,Transitional Independent Living (TIL),87,491,17.72,2023,4,1,82.28
2023-04-02,Crisis Shelters,77,258,29.84,2023,4,2,70.16
2023-04-02,Crisis Shelters (HYA),2,35,5.71,2023,4,2,94.29
2023-04-02,Transitional Independent Living (HYA),1,10,10,2023,4,2,90
2023-04-02,Transitional Independent Living (TIL),86,491,17.52,2023,4,2,82.48
2023-04-03,Crisis Shelters,74,258,28.68,2023,4,3,71.32
2023-04-03,Crisis Shelters (HYA),2,35,5.71,2023,4,3,94.29
2023-04-03,Transitional Independent Living (HYA),1,10,10,2023,4,3,90
2023-04-03,Transitional Independent Living (TIL),88,491,17.92,2023,4,3,82.08
2023-04-04,Crisis Shelters,70,258,27.13,2023,4,4,72.87
2023-04-04,Crisis Shelters (HYA),1,35,2.86,2023,4,4,97.14
2023-04-04,Transitional Independent Living (HYA),0,10,0,2023,4,4,100
2023-04-04,Transitional Independent Living (TIL),88,491,17.92,2023,4,4,82.08
2023-04-05,Crisis Shelters,69,258,26.74,2023,4,5,73.26
2023-04-05,Crisis Shelters (HYA),0,35,0,2023,4,5,100
2023-04-05,Transitional Independent Living (HYA),0,10,0,2023,4,5,100
2023-04-05,Transitional Independent Living (TIL),88,491,17.92,2023,4,5,82.08
2023-04-06,Crisis Shelters,67,258,25.97,2023,4,6,74.03
2023-04-06,Crisis Shelters (HYA),2,35,5.71,2023,4,6,94.29
2023-04-06,Transitional Independent Living (HYA),0,10,0,2023,4,6,100
2023-04-06,Transitional Independent Living (TIL),82,491,16.7,2023,4,6,83.3
2023-04-07,Crisis Shelters,65,258,25.19,2023,4,7,74.81
2023-04-07,Crisis Shelters (HYA),2,35,5.71,2023,4,7,94.29
2023-04-07,Transitional Independent Living (HYA),0,10,0,2023,4,7,100
2023-04-07,Transitional Independent Living (TIL),82,491,16.7,2023,4,7,83.3
2023-04-08,Crisis Shelters,62,258,24.03,2023,4,8,75.97
2023-04-08,Crisis Shelters (HYA),2,35,5.71,2023,4,8,94.29
2023-04-08,Transitional Independent Living (HYA),0,10,0,2023,4,8,100
2023-04-08,Transitional Independent Living (TIL),82,491,16.7,2023,4,8,83.3
2023-04-09,Crisis Shelters,61,258,23.64,2023,4,9,76.36
2023-04-09,Crisis Shelters (HYA),2,35,5.71,2023,4,9,94.29
2023-04-09,Transitional Independent Living (HYA),0,10,0,2023,4,9,100
2023-04-09,Transitional Independent Living (TIL),83,491,16.9,2023,4,9,83.1
2023-04-10,Crisis Shelters,59,258,22.87,2023,4,10,77.13
2023-04-10,Crisis Shelters (HYA),1,35,2.86,2023,4,10,97.14
2023-04-10,Transitional Independent Living (HYA),0,10,0,2023,4,10,100
2023-04-10,Transitional Independent Living (TIL),84,491,17.11,2023,4,10,82.89
2023-04-11,Crisis Shelters,57,258,22.09,2023,4,11,77.91
2023-04-11,Crisis Shelters (HYA),1,35,2.86,2023,4,11,97.14
2023-04-11,Transitional Independent Living (HYA),0,10,0,2023,4,11,100
2023-04-11,Transitional Independent Living (TIL),83,491,16.9,2023,4,11,83.1
2023-04-12,Crisis Shelters,57,258,22.09,2023,4,12,77.91
2023-04-12,Crisis Shelters (HYA),2,35,5.71,2023,4,12,94.29
2023-04-12,Transitional Independent Living (HYA),0,10,0,2023,4,12,100
2023-04-12,Transitional Independent Living (TIL),85,491,17.31,2023,4,12,82.69
2023-04-13,Crisis Shelters,62,258,24.03,2023,4,13,75.97
2023-04-13,Crisis Shelters (HYA),4,35,11.43,2023,4,13,88.57
2023-04-13,Transitional Independent Living (HYA),0,10,0,2023,4,13,100
2023-04-13,Transitional Independent Living (TIL),81,491,16.5,2023,4,13,83.5
2023-04-14,Crisis Shelters,59,258,22.87,2023,4,14,77.13
2023-04-14,Crisis Shelters (HYA),3,35,8.57,2023,4,14,91.43
2023-04-14,Transitional Independent Living (HYA),0,10,0,2023,4,14,100
2023-04-14,Transitional Independent Living (TIL),82,491,16.7,2023,4,14,83.3
2023-04-15,Crisis Shelters,61,258,23.64,2023,4,15,76.36
2023-04-15,Crisis Shelters (HYA),3,35,8.57,2023,4,15,91.43
2023-04-15,Transitional Independent Living (HYA),0,10,0,2023,4,15,100
2023-04-15,Transitional Independent Living (TIL),81,491,16.5,2023,4,15,83.5
2023-04-16,Crisis Shelters,68,258,26.36,2023,4,16,73.64
2023-04-16,Crisis Shelters (HYA),2,35,5.71,2023,4,16,94.29
2023-04-16,Transitional Independent Living (HYA),0,10,0,2023,4,16,100
2023-04-16,Transitional Independent Living (TIL),84,491,17.11,2023,4,16,82.89
2023-04-17,Crisis Shelters,66,258,25.58,2023,4,17,74.42
2023-04-17,Crisis Shelters (HYA),2,35,5.71,2023,4,17,94.29
2023-04-17,Transitional Independent Living (HYA),0,10,0,2023,4,17,100
2023-04-17,Transitional Independent Living (TIL),88,491,17.92,2023,4,17,82.08
2023-04-18,Crisis Shelters,62,258,24.03,2023,4,18,75.97
2023-04-18,Crisis Shelters (HYA),2,35,5.71,2023,4,18,94.29
2023-04-18,Transitional Independent Living (HYA),0,10,0,2023,4,18,100
2023-04-18,Transitional Independent Living (TIL),89,491,18.13,2023,4,18,81.87
2023-04-19,Crisis Shelters,60,258,23.26,2023,4,19,76.74
2023-04-19,Crisis Shelters (HYA),1,35,2.86,2023,4,19,97.14
2023-04-19,Transitional Independent Living (HYA),0,10,0,2023,4,19,100
2023-04-19,Transitional Independent Living (TIL),84,491,17.11,2023,4,19,82.89
2023-04-20,Crisis Shelters,57,258,22.09,2023,4,20,77.91
2023-04-20,Crisis Shelters (HYA),1,35,2.86,2023,4,20,97.14
2023-04-20,Transitional Independent Living (HYA),1,10,10,2023,4,20,90
2023-04-20,Transitional Independent Living (TIL),83,491,16.9,2023,4,20,83.1
2023-04-21,Crisis Shelters,62,258,24.03,2023,4,21,75.97
2023-04-21,Crisis Shelters (HYA),3,35,8.57,2023,4,21,91.43
2023-04-21,Transitional Independent Living (HYA),1,10,10,2023,4,21,90
2023-04-21,Transitional Independent Living (TIL),83,491,16.9,2023,4,21,83.1
2023-04-22,Crisis Shelters,56,258,21.71,2023,4,22,78.28999999999999
2023-04-22,Crisis Shelters (HYA),2,35,5.71,2023,4,22,94.29
2023-04-22,Transitional Independent Living (HYA),1,10,10,2023,4,22,90
2023-04-22,Transitional Independent Living (TIL),85,491,17.31,2023,4,22,82.69
2023-04-23,Crisis Shelters,53,258,20.54,2023,4,23,79.46000000000001
2023-04-23,Crisis Shelters (HYA),2,35,5.71,2023,4,23,94.29
2023-04-23,Transitional Independent Living (HYA),1,10,10,2023,4,23,90
2023-04-23,Transitional Independent Living (TIL),88,491,17.92,2023,4,23,82.08
2023-04-24,Crisis Shelters,51,258,19.77,2023,4,24,80.23
2023-04-24,Crisis Shelters (HYA),2,35,5.71,2023,4,24,94.29
2023-04-24,Transitional Independent Living (HYA),1,10,10,2023,4,24,90
2023-04-24,Transitional Independent Living (TIL),89,491,18.13,2023,4,24,81.87
2023-04-25,Crisis Shelters,53,258,20.54,2023,4,25,79.46000000000001
2023-04-25,Crisis Shelters (HYA),1,35,2.86,2023,4,25,97.14
